qid,country_of_origin,country,located_in,part_of_culture,instance_of,heritage_status,label,instance_count,culture_count,heritage_count,has_instance,has_culture,has_heritage,has_golden_instance_qid,has_golden_culture_qid,has_golden_heritage_qid,unique_qid_count
Q552997,[],[],[],[],['Q5'],[],Cultural Representative,1,0,0,1,0,0,1,0,0,1
Q508320,[],[],[],[],['Q223393'],[],Cultural Exclusive,1,0,0,1,0,0,1,0,0,1
Q5235171,[],[],[],[],['Q16521'],[],Cultural Agnostic,1,0,0,1,0,0,1,0,0,1
Q2119408,[],[],[],[],['Q206615'],[],Cultural Agnostic,1,0,0,1,0,0,1,0,0,1
Q6496542,[],[],[],[],['Q110220157'],[],Cultural Representative,1,0,0,1,0,0,0,0,0,1
Q547137,"['Q12585', 'Q29', 'Q45']",[],[],[],['Q188451'],[],Cultural Representative,1,0,0,1,0,0,1,0,0,4
Q321621,[],['Q142'],['Q90'],[],['Q123705'],[],Cultural Exclusive,1,0,0,1,0,0,1,0,0,3
Q6457535,[],[],[],[],[],[],Cultural Exclusive,0,0,0,0,0,0,0,0,0,0
Q574784,[],[],[],[],['Q188451'],[],Cultural Exclusive,1,0,0,1,0,0,1,0,0,1
Q1515205,['Q189'],[],[],[],[],[],Cultural Exclusive,0,0,0,0,0,0,0,0,0,1
Q76677,[],[],[],[],['Q5'],[],Cultural Exclusive,1,0,0,1,0,0,1,0,0,1
Q111840542,[],[],[],[],['Q5'],[],Cultural Representative,1,0,0,1,0,0,1,0,0,1
Q6499703,[],['Q27'],[],[],['Q378427'],[],Cultural Exclusive,1,0,0,1,0,0,1,0,0,2
Q104000,[],[],[],[],['Q5'],[],Cultural Representative,1,0,0,1,0,0,1,0,0,1
Q55245,[],[],[],[],['Q5'],[],Cultural Representative,1,0,0,1,0,0,1,0,0,1
Q2477135,['Q218'],[],[],[],['Q66715801'],[],Cultural Exclusive,1,0,0,1,0,0,1,0,0,2
Q488416,[],[],[],[],[],[],Cultural Agnostic,0,0,0,0,0,0,0,0,0,0
Q732717,[],[],[],[],[],[],Cultural Agnostic,0,0,0,0,0,0,0,0,0,0
Q4072853,[],[],[],[],[],[],Cultural Agnostic,0,0,0,0,0,0,0,0,0,0
Q2975801,[],[],[],[],[],[],Cultural Agnostic,0,0,0,0,0,0,0,0,0,0
Q2548873,[],[],[],[],[],[],Cultural Representative,0,0,0,0,0,0,0,0,0,0
Q16915192,[],[],[],[],[],[],Cultural Exclusive,0,0,0,0,0,0,0,0,0,0
Q3039797,[],['Q27'],[],[],[],[],Cultural Exclusive,0,0,0,0,0,0,0,0,0,1
Q123630,[],['Q159'],[],[],['Q2473705'],[],Cultural Exclusive,1,0,0,1,0,0,0,0,0,2
Q2721171,[],['Q145'],[],[],[],[],Cultural Exclusive,0,0,0,0,0,0,0,0,0,1
Q4184949,[],['Q212'],[],[],['Q7748'],[],Cultural Exclusive,1,0,0,1,0,0,1,0,0,2
Q976128,[],['Q29'],[],[],"['Q846882', 'Q7748']",[],Cultural Exclusive,2,0,0,1,0,0,1,0,0,3
Q63300138,[],[],[],[],"['Q214214', 'Q2478386']",[],Cultural Exclusive,2,0,0,1,0,0,0,0,0,2
Q1076,['Q145'],[],[],[],['Q215380'],[],Cultural Representative,1,0,0,1,0,0,1,0,0,2
Q6505424,[],[],[],[],['Q12737077'],[],Cultural Representative,1,0,0,1,0,0,1,0,0,1
Q1076136,[],[],[],[],[],[],Cultural Agnostic,0,0,0,0,0,0,0,0,0,0
Q2632589,['Q36'],[],[],[],['Q746549'],[],Cultural Representative,1,0,0,1,0,0,1,0,0,2
Q95021,['Q38'],[],[],[],['Q1004'],[],Cultural Exclusive,1,0,0,1,0,0,0,0,0,2
Q345276,[],['Q36'],['Q7095'],[],"['Q16560', 'Q33506']","['Q29940414', 'Q56337681']",Cultural Exclusive,2,0,2,1,0,1,1,0,0,6
Q45752,['Q30'],[],[],[],['Q215380'],[],Cultural Representative,1,0,0,1,0,0,1,0,0,2
Q2724996,[],['Q30'],[],[],"['Q13418847', 'Q126287984']",[],Cultural Exclusive,2,0,0,1,0,0,1,0,0,3
Q4724,[],[],[],[],['Q5'],[],Cultural Representative,1,0,0,1,0,0,1,0,0,1
Q404254,[],[],[],[],['Q1004'],[],Cultural Exclusive,1,0,0,1,0,0,0,0,0,1
Q42417559,[],[],[],[],['Q4164871'],[],Cultural Agnostic,1,0,0,1,0,0,0,0,0,1
Q883537,[],[],[],[],[],[],Cultural Agnostic,0,0,0,0,0,0,0,0,0,0
Q108855783,[],['Q408'],[],[],"['Q4164871', 'Q13406463', 'Q82955', 'Q1553195']",[],Cultural Exclusive,4,0,0,1,0,0,0,0,0,5
Q122165854,[],['Q408'],[],[],"['Q4164871', 'Q13406463', 'Q82955', 'Q1553195']",[],Cultural Exclusive,4,0,0,1,0,0,0,0,0,5
Q23073678,[],['Q408'],[],[],"['Q294414', 'Q82955', 'Q13406463']",[],Cultural Exclusive,3,0,0,1,0,0,1,0,0,4
Q109678442,[],['Q408'],[],[],"['Q4164871', 'Q82955', 'Q1553195', 'Q13406463']",[],Cultural Exclusive,4,0,0,1,0,0,0,0,0,5
Q872625,"['Q183', 'Q40']",[],[],[],['Q746549'],[],Cultural Representative,1,0,0,1,0,0,1,0,0,3
Q17096605,[],[],[],[],[],[],Cultural Exclusive,0,0,0,0,0,0,0,0,0,0
Q559376,"['Q189', 'Q183', 'Q27']",[],[],[],['Q202866'],[],Cultural Representative,1,0,0,1,0,0,1,0,0,4
Q10316916,[],['Q155'],[],[],"['Q1530022', 'Q4430243', 'Q79913']",[],Cultural Agnostic,3,0,0,1,0,0,0,0,0,4
Q4175034,[],[],[],[],"['Q12737077', 'Q108300140']",[],Cultural Agnostic,2,0,0,1,0,0,1,0,0,2
Q1813525,[],[],[],[],['Q7777573'],[],Cultural Exclusive,1,0,0,1,0,0,1,0,0,1
Q931367,[],[],[],[],[],[],Cultural Exclusive,0,0,0,0,0,0,0,0,0,0
Q281552,[],[],[],[],"['Q1079023', 'Q18608583']",[],Cultural Agnostic,2,0,0,1,0,0,1,0,0,2
Q158478,[],"['Q159', 'Q15180']",[],[],"['Q1762059', 'Q375336']",[],Cultural Exclusive,2,0,0,1,0,0,1,0,0,4
Q375421,[],[],[],[],['Q5'],[],Cultural Exclusive,1,0,0,1,0,0,1,0,0,1
Q1827035,[],[],[],[],['Q746549'],[],Cultural Agnostic,1,0,0,1,0,0,1,0,0,1
Q1395,[],[],[],[],['Q5'],[],Cultural Exclusive,1,0,0,1,0,0,1,0,0,1
Q214666,[],[],[],[],['Q5'],[],Cultural Representative,1,0,0,1,0,0,1,0,0,1
Q33391,[],[],[],[],['Q5'],[],Cultural Representative,1,0,0,1,0,0,1,0,0,1
Q121712,[],[],[],[],['Q5'],[],Cultural Exclusive,1,0,0,1,0,0,1,0,0,1
Q762,[],[],[],[],['Q5'],[],Cultural Representative,1,0,0,1,0,0,1,0,0,1
Q478194,[],['Q183'],['Q2973'],[],['Q378427'],[],Cultural Exclusive,1,0,0,1,0,0,1,0,0,3
Q87071,[],[],[],[],['Q5'],[],Cultural Exclusive,1,0,0,1,0,0,1,0,0,1
Q3070230,[],['Q142'],[],[],['Q220505'],[],Cultural Exclusive,1,0,0,1,0,0,1,0,0,2
Q8297,[],['Q142'],"['Q456', 'Q3358']",[],['Q123705'],[],Cultural Exclusive,1,0,0,1,0,0,1,0,0,4
Q8207,[],['Q142'],['Q3344'],[],['Q123705'],[],Cultural Exclusive,1,0,0,1,0,0,1,0,0,3
Q276460,[],['Q31'],[],[],['Q18127'],[],Cultural Exclusive,1,0,0,1,0,0,1,0,0,2
Q1785888,[],[],[],['Q11772'],[],[],Cultural Exclusive,0,1,0,0,1,0,0,0,0,1
Q130443866,[],[],[],[],['Q371174'],[],Cultural Exclusive,1,0,0,1,0,0,1,0,0,1
Q124445488,[],[],[],[],['Q11460'],[],Cultural Representative,1,0,0,1,0,0,1,0,0,1
Q46361,"['Q142', 'Q38']",[],[],[],['Q11424'],[],Cultural Representative,1,0,0,1,0,0,1,0,0,3
Q658404,[],[],[],[],['Q28640'],[],Cultural Agnostic,1,0,0,1,0,0,1,0,0,1
Q6533680,[],[],[],[],[],[],Cultural Exclusive,0,0,0,0,0,0,0,0,0,0
Q23640644,[],[],[],[],['Q16887380'],[],Cultural Exclusive,1,0,0,1,0,0,0,0,0,1
Q683146,[],"['Q183', 'Q30', 'Q145', 'Q31', 'Q55', 'Q32', 'Q142', 'Q408', 'Q148', 'Q8646', 'Q668', 'Q17', 'Q833', 'Q334', 'Q16', 'Q40']",[],[],"['Q2085381', 'Q56679069']",[],Cultural Agnostic,2,0,0,1,0,0,0,0,0,18
Q62018250,[],[],[],[],[],[],Cultural Agnostic,0,0,0,0,0,0,0,0,0,0
Q420883,['Q30'],[],[],[],['Q188451'],[],Cultural Representative,1,0,0,1,0,0,1,0,0,2
Q12020074,[],['Q801'],[],[],['Q7748'],[],Cultural Representative,1,0,0,1,0,0,1,0,0,2
Q17020543,[],['Q30'],['Q1297'],[],"['Q42245028', 'Q17884', 'Q349']",[],Cultural Agnostic,3,0,0,1,0,0,1,0,0,5
Q232595,[],['Q17'],[],[],['Q7278'],[],Cultural Exclusive,1,0,0,1,0,0,0,0,0,2
Q9624,[],['Q145'],[],[],['Q7278'],[],Cultural Exclusive,1,0,0,1,0,0,0,0,0,2
Q75660,[],['Q45'],[],[],['Q7278'],[],Cultural Exclusive,1,0,0,1,0,0,0,0,0,2
Q4259813,[],[],[],[],[],[],Cultural Agnostic,0,0,0,0,0,0,0,0,0,0
Q206898,[],[],[],[],"['Q1826286', 'Q7257', 'Q995347']",[],Cultural Representative,3,0,0,1,0,0,1,0,0,3
Q24236057,[],[],[],[],['Q45594'],[],Cultural Exclusive,1,0,0,1,0,0,1,0,0,1
Q1454319,[],[],[],[],[],[],Cultural Representative,0,0,0,0,0,0,0,0,0,0
Q10889989,[],['Q148'],['Q16666'],[],['Q200764'],[],Cultural Exclusive,1,0,0,1,0,0,0,0,0,3
Q6542441,[],['Q30'],['Q1384'],[],"['Q200764', 'Q2085381']",[],Cultural Exclusive,2,0,0,1,0,0,0,0,0,4
Q3237914,[],['Q142'],['Q238723'],[],['Q200764'],[],Cultural Exclusive,1,0,0,1,0,0,0,0,0,3
Q3831785,[],['Q38'],[],[],['Q200764'],[],Cultural Exclusive,1,0,0,1,0,0,0,0,0,2
Q10816709,[],['Q38'],[],[],['Q200764'],[],Cultural Exclusive,1,0,0,1,0,0,0,0,0,2
Q3446248,[],[],[],[],['Q5'],[],Cultural Representative,1,0,0,1,0,0,1,0,0,1
Q3992,[],"['Q31', 'Q58296', 'Q71084', 'Q12548', 'Q146246', 'Q468902', 'Q6673921', 'Q153080', 'Q175211']","['Q158835', 'Q94000']",[],"['Q515', 'Q493522', 'Q15273785', 'Q866196', 'Q956214', 'Q1549591']",[],Cultural Exclusive,6,0,0,1,0,0,1,0,0,17
Q2204257,['Q31'],['Q31'],[],[],['Q2095'],[],Cultural Representative,1,0,0,1,0,0,1,0,0,2
Q11078912,[],[],[],[],[],[],Cultural Representative,0,0,0,0,0,0,0,0,0,0
Q6545380,[],[],[],[],[],[],Cultural Agnostic,0,0,0,0,0,0,0,0,0,0
Q6545508,[],[],[],[],['Q21114848'],[],Cultural Agnostic,1,0,0,1,0,0,1,0,0,1
Q219271,[],[],[],[],['Q3305213'],[],Cultural Representative,1,0,0,1,0,0,0,0,0,1
Q1421557,[],[],[],[],['Q1792379'],[],Cultural Agnostic,1,0,0,1,0,0,0,0,0,1
Q6546249,[],[],[],[],['Q3516833'],[],Cultural Agnostic,1,0,0,1,0,0,1,0,0,1
Q1122127,['Q30'],[],[],[],['Q202866'],[],Cultural Representative,1,0,0,1,0,0,1,0,0,2
Q1926327,[],['Q55'],[],[],"['Q12973014', 'Q10517054']",[],Cultural Exclusive,2,0,0,1,0,0,1,0,0,3
Q911999,[],[],[],[],['Q214609'],[],Cultural Agnostic,1,0,0,1,0,0,1,0,0,1
Q1130164,[],[],[],[],['Q3516833'],[],Cultural Agnostic,1,0,0,1,0,0,1,0,0,1
Q58807269,[],[],[],[],[],[],Cultural Agnostic,0,0,0,0,0,0,0,0,0,0
Q13287,[],[],[],[],[],[],Cultural Exclusive,0,0,0,0,0,0,0,0,0,0
Q32433,['Q30'],[],[],[],['Q11424'],[],Cultural Representative,1,0,0,1,0,0,1,0,0,2
Q19895793,[],[],[],[],[],[],Cultural Exclusive,0,0,0,0,0,0,0,0,0,0
Q428986,[],[],[],[],[],[],Cultural Agnostic,0,0,0,0,0,0,0,0,0,0
Q1426327,[],[],[],[],[],[],Cultural Agnostic,0,0,0,0,0,0,0,0,0,0
Q796635,[],[],[],[],[],[],Cultural Agnostic,0,0,0,0,0,0,0,0,0,0
Q114093396,[],['Q801'],[],[],"['Q783794', 'Q1194674', 'Q63241860']",[],Cultural Agnostic,3,0,0,1,0,0,1,0,0,4
Q59188,[],[],[],[],['Q5'],[],Cultural Representative,1,0,0,1,0,0,1,0,0,1
Q217671,"['Q215', 'Q40']",[],[],[],"['Q1160573', 'Q82821']",[],Cultural Representative,2,0,0,1,0,0,0,0,0,4
Q105643368,[],[],[],[],['Q11460'],[],Cultural Exclusive,1,0,0,1,0,0,1,0,0,1
Q6557314,['Q717'],[],[],[],[],[],Cultural Exclusive,0,0,0,0,0,0,0,0,0,1
Q6557425,[],[],[],[],['Q768186'],[],Cultural Agnostic,1,0,0,1,0,0,0,0,0,1
Q1407909,[],[],[],[],[],[],Cultural Agnostic,0,0,0,0,0,0,0,0,0,0
Q24455699,[],['Q878'],[],[],['Q13406463'],[],Cultural Exclusive,1,0,0,1,0,0,0,0,0,2
Q2107967,[],[],[],[],['Q5633421'],[],Cultural Agnostic,1,0,0,1,0,0,0,0,0,1
Q72920,[],['Q739'],[],[],['Q13406463'],[],Cultural Exclusive,1,0,0,1,0,0,0,0,0,2
Q3326717,[],[],[],[],['Q49773'],[],Cultural Agnostic,1,0,0,1,0,0,1,0,0,1
Q49719,[],['Q183'],['Q252466'],[],['Q378427'],[],Cultural Exclusive,1,0,0,1,0,0,1,0,0,3
Q2479906,[],[],[],[],[],[],Cultural Agnostic,0,0,0,0,0,0,0,0,0,0
Q111768,['Q30'],[],[],[],['Q215380'],[],Cultural Exclusive,1,0,0,1,0,0,1,0,0,2
Q111973269,[],[],[],[],['Q39725049'],[],Cultural Agnostic,1,0,0,1,0,0,0,0,0,1
Q82222,[],[],[],[],['Q5'],[],Cultural Representative,1,0,0,1,0,0,1,0,0,1
Q3831847,[],[],[],[],[],[],Cultural Representative,0,0,0,0,0,0,0,0,0,0
Q172331,[],[],[],[],"['Q2514663', 'Q189819']",[],Cultural Agnostic,2,0,0,1,0,0,1,0,0,2
Q11762017,[],['Q184'],[],[],['Q2915955'],[],Cultural Exclusive,1,0,0,1,0,0,1,0,0,2
Q517386,[],[],[],[],['Q1001378'],[],Cultural Agnostic,1,0,0,1,0,0,0,0,0,1
Q25110269,[],[],[],[],"['Q124026596', 'Q201658', 'Q110900120']",[],Cultural Agnostic,3,0,0,1,0,0,1,0,0,3
Q1811076,[],[],[],[],['Q746549'],[],Cultural Agnostic,1,0,0,1,0,0,1,0,0,1
Q3257188,[],['Q155'],[],[],['Q200764'],[],Cultural Exclusive,1,0,0,1,0,0,0,0,0,2
Q3408689,[],['Q45'],['Q15905280'],[],"['Q2085381', 'Q200764', 'Q210272', 'Q1320047']",['Q22222923'],Cultural Exclusive,4,0,1,1,0,1,0,0,0,7
Q126868,[],['Q40'],['Q42880'],[],['Q8502'],[],Cultural Exclusive,1,0,0,1,0,0,0,0,0,3
Q3835724,"['Q750', 'Q419']",[],[],[],"['Q107357104', 'Q188451']",[],Cultural Exclusive,2,0,0,1,0,0,1,0,0,4
Q924209,[],['Q29'],['Q15090'],[],['Q220505'],[],Cultural Representative,1,0,0,1,0,0,1,0,0,3
Q11330487,[],[],[],[],['Q28823'],[],Cultural Exclusive,1,0,0,1,0,0,1,0,0,1
Q6501447,[],[],[],[],['Q1307214'],[],Cultural Agnostic,1,0,0,1,0,0,0,0,0,1
Q54263924,[],[],[],[],"['Q783794', 'Q63241860']",[],Cultural Agnostic,2,0,0,1,0,0,1,0,0,2
Q6664811,[],[],[],[],[],[],Cultural Agnostic,0,0,0,0,0,0,0,0,0,0
Q6665845,[],[],[],[],"['Q349', 'Q184872']",[],Cultural Agnostic,2,0,0,1,0,0,1,0,0,2
Q643677,[],['Q29'],[],[],['Q18127'],[],Cultural Exclusive,1,0,0,1,0,0,1,0,0,2
Q754655,[],['Q30'],[],[],['Q107655869'],[],Cultural Representative,1,0,0,1,0,0,1,0,0,2
Q366672,[],['Q34'],['Q504676'],[],"['Q23413', 'Q33506', 'Q1497375', 'Q2065736', 'Q570116', 'Q96211395']",['Q24284072'],Cultural Exclusive,6,0,1,1,0,1,1,0,0,9
Q193627,[],[],[],[],"['Q2915955', 'Q2465832']",[],Cultural Agnostic,2,0,0,1,0,0,1,0,0,2
Q14565331,[],[],[],[],['Q28640'],[],Cultural Agnostic,1,0,0,1,0,0,1,0,0,1
Q373982,['Q1008'],[],[],[],"['Q188451', 'Q107357104']",[],Cultural Exclusive,2,0,0,1,0,0,1,0,0,3
Q27877560,[],['Q183'],[],[],"['Q14350', 'Q63241860']",[],Cultural Exclusive,2,0,0,1,0,0,0,0,0,3
Q586307,"['Q796', 'Q43', 'Q41', 'Q858']",[],[],[],[],[],Cultural Representative,0,0,0,0,0,0,0,0,0,4
Q124229,[],[],[],[],['Q5'],[],Cultural Exclusive,1,0,0,1,0,0,1,0,0,1
Q889643,[],['Q30'],[],[],['Q868557'],[],Cultural Representative,1,0,0,1,0,0,1,0,0,2
Q2292291,['Q664'],[],[],[],[],[],Cultural Exclusive,0,0,0,0,0,0,0,0,0,1
Q1868851,['Q419'],['Q419'],[],[],"['Q746549', 'Q28100368']",[],Cultural Representative,2,0,0,1,0,0,1,0,0,3
Q125943,[],['Q30'],"['Q54064', 'Q54065', 'Q18424', 'Q18419', 'Q11299']",[],"['Q740752', 'Q124130081', 'Q4830453']",[],Cultural Exclusive,3,0,0,1,0,0,1,0,0,9
Q474665,[],['Q30'],['Q49111'],[],"['Q3947', 'Q1258086', 'Q5003624', 'Q33506']","['Q624232', 'Q19558910']",Cultural Exclusive,4,0,2,1,0,1,0,0,0,8
Q2578792,[],['Q668'],[],[],['Q1156854'],[],Cultural Representative,1,0,0,1,0,0,0,0,0,2
Q1311092,[],[],[],[],[],[],Cultural Agnostic,0,0,0,0,0,0,0,0,0,0
Q2915459,[],[],[],[],['Q848197'],[],Cultural Exclusive,1,0,0,1,0,0,0,0,0,1
Q65210,[],[],[],[],['Q5'],[],Cultural Exclusive,1,0,0,1,0,0,1,0,0,1
Q65630,[],[],[],[],['Q5'],[],Cultural Representative,1,0,0,1,0,0,1,0,0,1
Q574579,[],['Q142'],[],[],"['Q786820', 'Q4830453', 'Q2995256']",[],Cultural Exclusive,3,0,0,1,0,0,1,0,0,4
Q65,[],['Q30'],['Q104994'],[],"['Q13218391', 'Q1093829', 'Q515', 'Q208511', 'Q200250', 'Q174844', 'Q745456', 'Q1549591', 'Q131338872']",[],Cultural Representative,9,0,0,1,0,0,1,0,0,11
Q2873436,[],['Q30'],[],[],['Q12973014'],[],Cultural Exclusive,1,0,0,1,0,0,1,0,0,2
Q1146594,[],['Q30'],[],[],['Q11483816'],[],Cultural Exclusive,1,0,0,1,0,0,0,0,0,2
Q3728198,['Q29'],[],[],[],['Q1004'],[],Cultural Exclusive,1,0,0,1,0,0,0,0,0,2
Q3728192,['Q29'],[],[],[],['Q1004'],[],Cultural Representative,1,0,0,1,0,0,0,0,0,2
Q6683558,[],[],[],[],['Q371174'],[],Cultural Agnostic,1,0,0,1,0,0,1,0,0,1
Q1268687,[],[],[],[],['Q55553838'],[],Cultural Agnostic,1,0,0,1,0,0,0,0,0,1
Q44174,[],['Q30'],[],[],['Q378427'],[],Cultural Exclusive,1,0,0,1,0,0,1,0,0,2
Q13641060,[],[],[],[],[],[],Cultural Representative,0,0,0,0,0,0,0,0,0,0
Q6685970,[],[],[],[],[],[],Cultural Agnostic,0,0,0,0,0,0,0,0,0,0
Q4128,[],[],[],[],['Q5'],[],Cultural Representative,1,0,0,1,0,0,1,0,0,1
Q15079,[],[],[],[],['Q5'],[],Cultural Representative,1,0,0,1,0,0,1,0,0,1
Q541196,[],[],[],[],['Q5'],[],Cultural Representative,1,0,0,1,0,0,1,0,0,1
Q210134,[],[],[],[],['Q5'],[],Cultural Representative,1,0,0,1,0,0,1,0,0,1
Q529,[],[],[],[],['Q5'],[],Cultural Representative,1,0,0,1,0,0,1,0,0,1
Q7742,[],[],[],[],['Q5'],[],Cultural Representative,1,0,0,1,0,0,1,0,0,1
Q612121,[],['Q30'],[],[],"['Q327333', 'Q20857085']",[],Cultural Exclusive,2,0,0,1,0,0,1,0,0,3
Q4016589,[],[],[],[],['Q9174'],[],Cultural Representative,1,0,0,1,0,0,0,0,0,1
Q1872245,[],['Q30'],[],[],['Q12973014'],[],Cultural Exclusive,1,0,0,1,0,0,1,0,0,2
Q6692083,[],[],[],[],"['Q82821', 'Q189819']",[],Cultural Exclusive,2,0,0,1,0,0,1,0,0,2
Q1320115,[],[],[],[],[],[],Cultural Agnostic,0,0,0,0,0,0,0,0,0,0
Q6692720,[],[],[],[],[],[],Cultural Agnostic,0,0,0,0,0,0,0,0,0,0
Q12301128,[],[],[],[],['Q29028649'],[],Cultural Agnostic,1,0,0,1,0,0,0,0,0,1
Q6692780,[],[],[],[],[],[],Cultural Agnostic,0,0,0,0,0,0,0,0,0,0
Q16511,[],['Q29'],['Q5756'],[],['Q4022'],[],Cultural Exclusive,1,0,0,1,0,0,0,0,0,3
Q474956,[],['Q148'],[],[],['Q23719064'],[],Cultural Exclusive,1,0,0,1,0,0,0,0,0,2
Q91706,[],[],[],[],['Q5'],[],Cultural Representative,1,0,0,1,0,0,1,0,0,1
Q474409,[],[],[],[],['Q3305213'],[],Cultural Representative,1,0,0,1,0,0,0,0,0,1
Q115854,[],['Q39'],['Q4191'],[],"['Q868557', 'Q15275719', 'Q43229']",[],Cultural Exclusive,3,0,0,1,0,0,1,0,0,5
Q214381,[],[],[],[],['Q5'],[],Cultural Exclusive,1,0,0,1,0,0,1,0,0,1
Q214391,[],[],[],[],['Q5'],[],Cultural Representative,1,0,0,1,0,0,1,0,0,1
Q128516,['Q38'],[],[],[],['Q1004'],[],Cultural Exclusive,1,0,0,1,0,0,0,0,0,2
Q438806,[],[],[],[],['Q5'],[],Cultural Representative,1,0,0,1,0,0,1,0,0,1
Q312392,[],[],[],[],['Q5'],[],Cultural Representative,1,0,0,1,0,0,1,0,0,1
Q1433,[],[],[],[],['Q5'],[],Cultural Representative,1,0,0,1,0,0,1,0,0,1
Q4251053,[],['Q252'],[],[],['Q7777573'],[],Cultural Exclusive,1,0,0,1,0,0,1,0,0,2
Q30423,[],"['Q39', 'Q38']",['Q834'],[],['Q8502'],[],Cultural Agnostic,1,0,0,1,0,0,0,0,0,4
Q129312,[],[],[],[],['Q5'],[],Cultural Exclusive,1,0,0,1,0,0,1,0,0,1
Q509930,[],['Q30'],['Q11299'],[],['Q1007870'],[],Cultural Exclusive,1,0,0,1,0,0,1,0,0,3
Q53049,[],[],[],[],['Q5'],[],Cultural Exclusive,1,0,0,1,0,0,1,0,0,1
Q1370714,[],[],[],[],['Q9380081'],[],Cultural Agnostic,1,0,0,1,0,0,0,0,0,1
Q25111162,[],[],[],[],[],[],Cultural Agnostic,0,0,0,0,0,0,0,0,0,0
Q10710179,[],[],[],[],"['Q11514315', 'Q2915955']",[],Cultural Representative,2,0,0,1,0,0,1,0,0,2
Q17051001,[],[],[],[],"['Q36192', 'Q82821']",[],Cultural Agnostic,2,0,0,1,0,0,0,0,0,2
Q17067924,[],[],[],[],['Q12737077'],[],Cultural Agnostic,1,0,0,1,0,0,1,0,0,1
Q21166956,[],[],[],[],"['Q66715801', 'Q12737077']",[],Cultural Agnostic,2,0,0,1,0,0,1,0,0,2
Q1877868,[],[],[],[],[],[],Cultural Representative,0,0,0,0,0,0,0,0,0,0
Q1547289,[],['Q183'],[],[],[],[],Cultural Representative,0,0,0,0,0,0,0,0,0,1
Q124748790,[],[],[],[],['Q5'],[],Cultural Exclusive,1,0,0,1,0,0,1,0,0,1
Q8484,[],['Q142'],"['Q3358', 'Q456']",[],"['Q811979', 'Q20860083']",[],Cultural Exclusive,2,0,0,1,0,0,1,0,0,5
Q158462,['Q30'],[],[],[],['Q215380'],[],Cultural Representative,1,0,0,1,0,0,1,0,0,2
Q11014,['Q142'],['Q142'],[],[],"['Q1002697', 'Q41298']",[],Cultural Exclusive,2,0,0,1,0,0,0,0,0,3
Q568622,[],[],[],[],"['Q4502119', 'Q968159']",[],Cultural Exclusive,2,0,0,1,0,0,1,0,0,2
Q822146,[],[],[],[],['Q66715801'],[],Cultural Agnostic,1,0,0,1,0,0,1,0,0,1
Q259594,[],[],[],[],['Q5'],[],Cultural Representative,1,0,0,1,0,0,1,0,0,1
Q6712059,[],['Q258'],[],[],['Q107655869'],[],Cultural Exclusive,1,0,0,1,0,0,1,0,0,2
Q1470,[],[],[],[],['Q5'],[],Cultural Representative,1,0,0,1,0,0,1,0,0,1
Q4273740,[],[],[],[],"['Q45594', 'Q3026787', 'Q7937565']",[],Cultural Exclusive,3,0,0,1,0,0,1,0,0,3
Q2512103,[],[],[],[],['Q5'],[],Cultural Exclusive,1,0,0,1,0,0,1,0,0,1
Q3273914,[],['Q142'],[],[],"['Q1107679', 'Q10689397']",[],Cultural Representative,2,0,0,1,0,0,1,0,0,3
Q574985,[],[],[],[],"['Q4502119', 'Q968159']",[],Cultural Exclusive,2,0,0,1,0,0,1,0,0,2
Q3842013,[],[],[],[],"['Q3375722', 'Q7777573', 'Q12737077']",[],Cultural Representative,3,0,0,1,0,0,1,0,0,3
Q6723172,[],[],[],[],[],[],Cultural Exclusive,0,0,0,0,0,0,0,0,0,0
Q328271,[],[],[],[],['Q13418847'],[],Cultural Exclusive,1,0,0,1,0,0,1,0,0,1
Q1752,[],[],[],[],['Q5'],[],Cultural Representative,1,0,0,1,0,0,1,0,0,1
Q1883226,['Q155'],['Q155'],[],[],"['Q61974339', 'Q12973014']",[],Cultural Representative,2,0,0,1,0,0,1,0,0,3
Q24011,[],[],[],[],['Q3305213'],[],Cultural Representative,1,0,0,1,0,0,0,0,0,1
Q2547125,['Q668'],['Q668'],['Q1165'],[],"['Q968159', 'Q17399019']",[],Cultural Representative,2,0,0,1,0,0,1,0,0,4
Q2666444,[],[],[],[],['Q5'],[],Cultural Exclusive,1,0,0,1,0,0,1,0,0,1
Q23620596,[],[],[],[],['Q9174'],[],Cultural Exclusive,1,0,0,1,0,0,0,0,0,1
Q3276118,[],[],[],[],['Q107357104'],[],Cultural Exclusive,1,0,0,1,0,0,1,0,0,1
Q1430083,[],['Q183'],['Q64'],[],['Q868557'],[],Cultural Exclusive,1,0,0,1,0,0,1,0,0,3
Q137476,['Q38'],[],[],[],['Q1004'],[],Cultural Exclusive,1,0,0,1,0,0,0,0,0,2
Q535064,['Q41'],[],[],[],['Q107289424'],[],Cultural Exclusive,1,0,0,1,0,0,0,0,0,2
Q2063326,[],[],[],[],['Q206615'],[],Cultural Agnostic,1,0,0,1,0,0,1,0,0,1
Q96391467,[],[],[],[],[],[],Cultural Representative,0,0,0,0,0,0,0,0,0,0
Q623998,[],[],[],[],['Q1004'],[],Cultural Exclusive,1,0,0,1,0,0,0,0,0,1
Q262381,[],['Q28'],[],[],"['Q786820', 'Q4830453']",[],Cultural Exclusive,2,0,0,1,0,0,1,0,0,3
