qid,country_of_origin,country,located_in,part_of_culture,instance_of,heritage_status
Q72499,[],"['q29', 'q142', 'q38', 'q41', 'q224', 'q43', 'q858', 'q79', 'q801', 'q1016', 'q948', 'q262', 'q1028', 'q222', 'q236', 'q229', 'q233']",[],[],"['q2904233', 'q82700259', 'q166620', 'q2221906']",[]
Q24865,[],[],[],[],"['q86850', 'q1437361']",[]
Q221679,['q30'],[],[],[],['q202866'],[]
Q18215934,[],[],[],[],[],[]
Q477213,[],['q30'],[],[],['q18127'],[]
Q6809912,[],[],[],[],['q18608583'],[]
Q6810567,[],[],[],[],[],[]
Q951187,['q219'],['q219'],[],[],[],[]
Q119144225,[],[],[],[],"['q11460', 'q5305837', 'q8037573', 'q3172759']",[]
Q253918,['q34'],[],[],[],['q188451'],[]
Q1919632,[],[],[],[],['q201658'],[]
Q919794,[],['q145'],[],[],['q868557'],[]
Q65043021,[],['q408'],[],[],"['q82955', 'q13406463']",[]
Q112483026,[],['q408'],[],[],"['q13406463', 'q82955']",[]
Q5003624,[],[],[],[],[],[]
Q6815560,[],[],[],[],[],[]
Q105725005,[],[],[],[],['q63982911'],[]
Q347676,[],['q218'],['q334874'],[],['q33506'],[]
Q564403,['q17'],[],[],[],"['q20650540', 'q202866']",[]
Q588394,[],[],[],[],['q7748'],[]
Q2396513,[],[],[],[],[],[]
Q218526,[],[],[],[],"['q55983715', 'q192935']",[]
Q6818708,[],[],[],[],[],[]
Q14105,[],[],[],[],['q5'],[]
Q282131,['q786'],[],[],[],"['q188451', 'q107357104']",[]
Q4413211,[],['q786'],[],[],['q107357104'],[]
Q239951,[],['q801'],[],[],['q7278'],[]
Q3111491,[],['q142'],['q206221'],[],['q32880'],[]
Q623319,[],[],[],[],[],[]
Q11787926,[],['q36'],[],[],['q15275719'],[]
Q112751,['q39'],[],[],[],['q215380'],[]
Q216952,[],[],[],[],"['q13414953', 'q1826286']",[]
Q3355734,[],[],[],[],['q201658'],[]
Q531067,[],[],[],[],"['q108465955', 'q223393']",[]
Q571448,[],['q408'],[],[],['q868557'],[]
Q2449951,[],[],[],[],['q206615'],[]
Q63980628,['q17'],[],[],[],['q8274'],[]
Q29685,[],['q45'],['q551502'],[],"['q740752', 'q1268865']",[]
Q125908,[],['q30'],['q60'],[],"['q740752', 'q124130081']",[]
Q821732,[],['q183'],[],[],"['q2085381', 'q1320047']",[]
Q2067551,['q17'],[],[],[],['q8274'],[]
Q160236,[],['q30'],['q11299'],[],"['q207694', 'q2085381', 'q11396960', 'q163740', 'q33506']",[]
Q5015,[],[],[],[],['q5'],[]
Q6825758,[],['q96'],[],[],['q431289'],[]
Q1138492,[],"['q96', 'q30']",[],[],['q1156854'],[]
Q480171,[],['q183'],[],[],['q18127'],[]
Q63706,[],['q865'],['q32081'],[],"['q706447', 'q2221906']",[]
Q64505,[],[],[],[],['q5'],[]
Q121450,[],[],[],[],['q5'],[]
Q3308653,[],[],[],[],['q5'],[]
Q108796,[],[],[],[],['q5'],[]
Q2831,[],[],[],[],['q5'],[]
Q55234,[],[],[],[],['q5'],[]
Q85168,[],[],[],[],['q5'],[]
Q380115,[],[],[],[],['q5'],[]
Q103114,[],[],[],[],['q5'],[]
Q1424680,[],[],[],[],['q3516833'],[]
Q16977725,[],[],[],[],[],[]
Q5550962,[],[],[],[],[],[]
Q3779582,[],[],[],[],['q28640'],[]
Q604435,[],[],[],[],[],[]
Q39833,[],[],[],[],[],[]
Q106153896,[],[],[],[],[],[]
Q28454636,[],[],[],[],[],[]
Q6842710,[],['q30'],[],[],[],[]
Q1436164,[],['q33'],[],[],['q220505'],[]
Q81466,[],['q29'],[],[],['q378427'],[]
Q127417041,[],[],[],[],[],[]
Q1933546,[],[],[],[],['q5'],[]
Q201845,[],[],[],[],['q41298'],[]
Q295420,[],[],[],[],['q5'],[]
Q58720,[],[],[],[],['q5'],[]
Q7736,['q33'],['q33'],[],[],['q41298'],[]
Q1388555,[],[],[],[],['q5'],[]
Q1386108,[],[],[],[],['q5'],[]
Q996,[],['q408'],[],[],['q378427'],[]
Q6852233,[],[],[],[],['q811430'],[]
Q1197588,[],[],[],[],['q1307214'],[]
Q334481,[],['q858'],[],[],"['q327333', 'q72857065']",[]
Q28737,[],[],[],[],['q1756157'],[]
Q6857865,[],[],[],[],['q31629'],[]
Q620509,[],[],[],[],[],[]
Q8495,[],[],[],[],['q112826905'],[]
Q12491,['q142'],[],[],[],['q746549'],[]
Q29014,[],['q145'],"['q693450', 'q84']",[],"['q811979', 'q18674739', 'q41253']",[]
Q3314346,['q142'],[],[],[],['q1107679'],[]
Q31215,[],[],[],[],['q5'],[]
Q382478,[],[],[],[],['q5'],[]
Q39818,[],[],[],[],['q7777573'],[]
Q178921,[],[],[],[],[],[]
Q6864436,[],[],[],[],[],[]
Q611583,[],[],[],[],['q3305213'],[]
Q427257,[],[],[],[],"['q1756157', 'q7748']",[]
Q28924267,[],['q408'],['q3206'],[],[],[]
Q192350,[],[],[],[],['q10541491'],[]
Q12813215,[],[],[],[],[],[]
Q544888,[],"['q419', 'q750', 'q736', 'q298']",[],[],['q82821'],[]
Q6869252,[],[],[],[],[],[]
Q841192,[],[],[],[],['q16335296'],[]
Q2085515,[],[],[],[],['q223393'],[]
Q103057,[],[],[],[],['q5'],[]
Q312199,[],[],[],[],"['q628523', 'q7748']",[]
Q41590,[],[],[],[],['q5'],[]
Q1509725,['q142'],[],[],[],[],[]
Q30314118,[],[],[],[],[],[]
Q11519602,[],[],[],[],"['q5891', 'q1460219']",[]
Q36995,[],[],[],[],['q5'],[]
Q59480,[],['q16'],"['q1105193', 'q2140691', 'q1904']",[],['q4022'],[]
Q7469,[],['q30'],['q62'],[],"['q123705', 'q1969642', 'q748198', 'q108871638']",[]
Q1038556,['q18097'],[],[],[],['q40050'],[]
Q931781,[],[],[],[],['q1156854'],[]
Q158948,[],['q183'],[],[],"['q1802587', 'q11396960']",[]
Q2920724,[],[],[],[],['q107357104'],[]
Q123334579,[],[],[],[],[],[]
Q585902,[],[],[],[],['q902805'],[]
Q1096677,['q17'],[],[],[],"['q202866', 'q21198342']",[]
Q12242512,['q79'],[],[],[],['q107357104'],[]
Q115804107,[],['q30'],[],[],['q63241860'],[]
Q131544854,[],[],[],[],"['q5', 'q82955', 'q15253558']",[]
Q6716747,[],[],[],[],[],[]
Q4900880,[],['q252'],[],[],"['q1331793', 'q778575', 'q4830453']",[]
Q6885897,[],[],[],[],['q12737077'],[]
Q2466774,[],[],[],[],['q6460735'],[]
Q6887078,[],[],[],[],[],[]
Q2826075,[],[],[],[],[],[]
Q1760484,[],['q155'],['q175'],[],"['q3184121', 'q2221906']",[]
Q6888309,[],[],[],[],['q3516833'],[]
Q213907,[],[],[],[],"['q193946', 'q55597235']",[]
Q65241330,[],[],[],[],['q11773926'],[]
Q6888692,[],[],[],[],[],[]
Q11542004,[],[],[],[],['q2915955'],[]
Q832101,[],['q183'],[],[],"['q2085381', 'q4830453', 'q55190325']",[]
Q2449,[],['q1045'],['q806070'],[],"['q2264924', 'q515', 'q51929311', 'q257391']",[]
Q872611,[],[],[],[],['q746549'],[]
Q55211,[],[],[],[],['q5'],[]
Q1943034,[],[],[],[],['q45594'],[]
Q16586,[],['q39'],"['q12640', 'q69600']",[],['q8502'],[]
Q1049240,[],['q29'],['q919050'],[],"['q23413', 'q4989906']",['q23712']
Q23161,[],['q148'],['q660789'],[],['q41176'],['q1188574']
Q16259482,[],['q148'],[],[],"['q200764', 'q30022']",[]
Q12418,['q148540'],['q142'],['q90'],[],['q3305213'],[]
Q670869,['q31'],[],[],[],"['q41298', 'q1002697']",[]
Q1474387,[],[],[],[],['q201658'],[]
Q1944289,[],[],[],[],['q32880'],[]
Q4301694,[],['q235'],[],[],"['q13418847', 'q10931']",[]
Q122333039,[],[],[],[],['q371174'],[]
Q368627,[],[],[],[],['q5'],[]
Q178801,[],[],[],[],"['q17737', 'q151885', 'q5389993', 'q2915955']",[]
Q6900705,[],[],[],[],['q107357104'],[]
Q846561,[],[],[],[],[],[]
Q193495,[],[],[],[],"['q223393', 'q104624828', 'q47461344']",[]
Q183091,[],[],[],[],['q1826286'],[]
Q60129,[],[],[],[],[],[]
Q1131233,[],[],[],[],[],[]
Q583,[],"['q142', 'q38']","['q83236', 'q534206', 'q34993']",[],"['q8502', 'q207326', 'q3393392', 'q1570358', 'q3116906']",[]
Q30415,[],"['q38', 'q142']","['q83236', 'q34993']",[],['q8502'],[]
Q138681,[],[],[],[],['q1826286'],[]
Q717637,[],['q408'],['q180858'],[],['q41176'],[]
Q16543,[],['q39'],['q12724'],[],['q8502'],[]
Q1946136,[],[],[],[],['q1156854'],[]
Q11780435,[],[],[],[],[],[]
Q25043,['q145'],[],[],[],['q11424'],[]
Q24953,['q145'],[],[],[],['q11424'],[]
Q24980,['q145'],[],[],[],['q11424'],[]
Q766371,[],[],[],[],['q4167410'],[]
Q1255665,[],['q40'],"['q1741', 'q267329']",[],['q4989906'],['q1188447']
Q830925,[],['q183'],['q64'],[],['q4989906'],[]
Q11783,[],['q45'],['q15905280'],[],"['q4989906', 'q179700', 'q210272']",['q15697324']
Q699448,[],['q183'],"['q1614215', 'q2079']",[],"['q11691318', 'q41176', 'q4989906', 'q2065736', 'q358']",['q19413851']
Q1090800,[],['q148'],[],[],['q4989906'],[]
Q536955,[],['q148'],['q394681'],[],"['q4989906', 'q893745', 'q170980']",['q1188574']
Q1100798,[],"['q159', 'q15180']",['q1962788'],[],"['q4989906', 'q179700']",['q105835774']
Q3476533,[],[],[],[],['q18783400'],[]
Q3544094,[],['q17'],[],[],['q1107679'],[]
Q6907628,[],[],[],[],[],[]
Q6908412,[],[],[],[],[],[]
Q2400211,[],['q30'],[],[],"['q1530022', 'q1826286', 'q110706912']",[]
Q2945395,[],['q30'],['q61'],[],"['q856234', 'q166118', 'q1065413']",[]
Q16468,[],['q145'],[],[],"['q16266378', 'q13418847']",[]
Q59446,[],['q16'],['q1904'],[],['q4022'],[]
Q1938594,[],['q403'],[],[],['q32880'],[]
Q6909335,[],['q30'],[],[],['q200764'],[]
Q17014295,[],[],[],[],['q9174'],[]
Q48337,[],[],[],[],['q5'],[]
Q156803,[],['q183'],['q8742'],[],"['q751876', 'q33506']",['q11691318']
Q59938,[],[],[],[],['q7278'],[]
Q837185,['q1028'],[],[],[],[],[]
Q3821178,[],[],[],[],['q3516833'],[]
Q474113,[],['q183'],[],[],['q18127'],[]
Q1900271,[],[],[],[],"['q862597', 'q107357104']",[]
Q44789,[],[],[],[],['q16521'],[]
Q2500792,[],[],[],[],['q5'],[]
Q1882338,[],['q31'],[],[],"['q1792644', 'q32880']",[]
Q16678072,[],['q15180'],[],[],"['q16334295', 'q177634', 'q12765852', 'q2915955', 'q22811234', 'q1387659', 'q2198855', 'q12558574']",[]
Q9077,[],[],[],[],['q20643955'],[]
Q141336,[],"['q15180', 'q159']",[],[],"['q375336', 'q1762059']",[]
Q685331,['q34266'],[],[],[],['q41298'],[]
Q696265,[],[],[],[],[],[]
Q676252,[],[],[],[],"['q3516833', 'q11016']",[]
Q28136501,[],[],[],[],"['q1183543', 'q11460']",[]
Q3325189,[],[],[],[],['q20087698'],[]
Q6917910,[],[],[],[],['q11460'],[]
Q111906228,['q17'],[],[],[],['q8274'],[]
Q752870,[],[],[],[],['q334166'],[]
Q539809,[],[],[],[],[],[]
Q1233750,[],[],[],[],['q334166'],[]
Q5367,[],[],[],[],['q31629'],[]
Q48691,[],['q30'],['q91481796'],[],['q8502'],[]
Q48689,[],['q30'],['q91481796'],[],"['q169358', 'q8502']",[]
Q126804,[],['q43'],['q483472'],[],"['q8502', 'q8072', 'q570116']",[]
Q513,[],"['q837', 'q148']","['q28363', 'q17269']",[],"['q8502', 'q570116']",[]
Q524,[],['q38'],"['q18241891', 'q15123']",[],"['q1330974', 'q169358', 'q570116', 'q8502']",[]
Q12099220,[],[],[],[],[],[]
Q820236,[],[],[],[],[],[]
Q612269,[],[],[],[],['q349'],[]
Q9149093,[],[],[],[],"['q28640', 'q12737077']",[]
Q2751034,[],[],[],[],['q55983715'],[]
Q1570122,[],[],[],[],[],[]
Q56279938,[],['q36704'],[],[],['q13418847'],[]
Q847580,[],[],[],[],['q334166'],[]
Q111098073,[],[],[],[],['q8274'],[]
Q56399059,[],['q33'],[],[],"['q841645', 'q63241860']",[]
Q170449,[],[],[],[],[],[]
Q2090236,[],[],[],[],['q206615'],[]
Q18405362,[],[],[],[],['q1826286'],[]
Q24961792,[],[],[],[],['q9174'],[]
Q56314232,[],[],[],[],['q8274'],[]
Q673566,[],[],[],[],"['q216353', 'q108377574']",[]
Q36458,[],[],[],[],['q112826905'],[]
Q117322803,[],[],[],[],['q28640'],[]
Q350800,[],"['q16', 'q183', 'q145']",[],[],"['q7777573', 'q189819']",[]
Q451,[],['q31'],"['q239', 'q83407']",[],"['q33506', 'q9158768']",[]
Q1479823,[],['q183'],['q1726'],[],['q220505'],[]
Q97166215,[],[],[],[],[],[]
Q493522,[],['q31'],[],[],[],[]
Q612229,[],['q191'],[],[],[],[]
Q755707,[],['q20'],[],[],[],[]
Q70208,[],['q39'],[],[],[],[]
Q1320721,[],['q145'],['q22'],[],['q97460675'],[]
Q6936821,[],['q16'],[],[],['q200764'],[]
Q974352,[],['q183'],['q6832'],[],"['q2085381', 'q166118']",[]
Q6937673,[],['q145'],['q84'],[],['q200764'],[]
Q1720510,[],[],[],[],[],[]
Q16963393,[],['q30'],[],[],['q63241860'],[]
Q16542,[],['q39'],['q11922'],[],['q8502'],[]
Q12859136,[],[],[],[],['q2915955'],[]
Q51099,[],['q38'],['q490'],[],"['q17000320', 'q17455058', 'q58632302', 'q207694', 'q16735822', 'q166118', 'q614316']",['q26971668']
Q1649688,[],['q17'],['q11354848'],[],"['q207694', 'q1007870', 'q4409567']",[]
Q18608406,[],[],[],[],"['q334166', 'q31629']",[]
Q83093,[],[],[],[],[],[]
Q16254165,[],[],[],[],[],[]
Q1198887,[],[],[],[],"['q66715801', 'q4164871', 'q214339']",[]
Q6941964,[],['q30'],[],[],[],[]
Q210277,[],[],[],[],['q3305213'],[]
Q245931,[],['q229'],[],[],"['q75054287', 'q188451']",[]
Q257533,[],[],[],['q831454'],"['q75054287', 'q188451']",[]
Q427183,[],[],[],[],"['q75054287', 'q188451']",[]
Q9212979,[],[],[],[],['q105756498'],[]
Q6942592,[],[],[],[],[],[]
Q5152,[],[],[],[],['q5'],[]
Q3331002,[],[],[],[],"['q4830453', 'q11396960']",[]
Q1470461,[],['q954'],['q457189'],[],['q2221906'],[]
Q19476,[],['q28'],[],[],['q740752'],[]
Q32780,['q668'],[],[],[],['q11424'],[]
Q6945492,[],['q668'],['q668'],[],['q385378'],[]
Q81329957,['q17'],[],[],[],['q8274'],[]
Q60794338,[],[],[],[],"['q24034076', 'q25326614']",[]
Q460973,[],[],[],[],[],[]
Q10086,[],['q668'],['q25566589'],[],"['q515', 'q1549591']",[]
Q1200678,[],[],[],[],['q201658'],[]
Q924893,[],['q55'],[],[],['q868557'],[]
Q3331891,[],[],[],[],"['q201658', 'q223393']",[]
Q22948424,[],[],[],[],['q9174'],[]
Q6957275,[],[],[],[],[],[]
Q2496232,['q739'],['q739'],[],[],"['q968159', 'q1387659', 'q3326717']",[]
Q30426,[],['q39'],['q834'],[],['q8502'],[]
Q47619,[],[],[],[],['q5'],[]
Q76665,[],[],[],[],['q5'],[]
Q28018321,[],[],[],[],['q11639'],[]
Q715084,"['q18097', 'q423']",[],[],[],"['q82821', 'q19861951']",[]
Q138469,[],['q668'],[],[],['q189819'],[]
Q546116,['q17'],[],[],[],['q15142889'],[]
Q2723199,[],[],[],[],['q5'],[]
Q55501,[],['q884'],"['q41154', 'q41151', 'q41071', 'q20927', 'q16520']",[],['q4022'],[]
Q6961677,[],['q668'],[],[],['q107357104'],[]
Q57334392,[],[],[],[],[],[]
Q1810488,[],['q20'],['q488783'],[],"['q15092344', 'q2221906']",[]
Q132121963,[],['q1036'],[],[],['q152'],[]
Q130279,[],[],[],[],[],[]
Q6964316,[],[],[],[],[],[]
Q2634,[],"['q38', 'q180393', 'q173065', 'q514423', 'q173065', 'q1051600', 'q188586']","['q18241891', 'q15123', 'q913582', 'q764112', 'q694740', 'q1051600']",[],"['q515', 'q747074', 'q1549591']",[]
Q123384126,[],[],[],[],['q63241860'],[]
Q2467,[],['q778'],['q3339000'],[],"['q515', 'q1549591']",[]
Q76711,[],[],[],[],['q5'],[]
Q274899,[],[],[],[],['q5'],[]
Q6969698,[],[],[],[],['q5'],[]
Q6414041,[],[],[],[],['q107357104'],[]
Q270794,[],['q30'],['q61'],[],"['q414147', 'q2085381', 'q96888669', 'q11396960']",[]
Q308084,[],['q20'],['q5245991'],[],['q327333'],[]
Q1505018,[],['q30'],[],[],['q107655869'],[]
Q6971094,[],['q928'],[],[],"['q200764', 'q431289']",[]
Q1066538,[],[],[],[],[],[]
Q367690,[],['q159'],['q159'],[],['q33506'],[]
Q16965797,[],[],[],[],['q67027287'],[]
Q940077,[],['q717'],[],[],"['q938236', 'q327333']",[]
Q61629906,[],[],[],[],[],[]
Q751111,[],"['q889', 'q30747910']",[],[],['q327333'],[]
Q1967234,[],[],[],[],['q12973014'],[]
Q387300,[],['q30'],[],[],['q12973014'],[]
Q925456,[],['q31'],['q239'],[],"['q3356161', 'q31855', 'q166118', 'q6979629']",[]
Q680408,['q30'],[],[],[],['q41298'],[]
Q82591,[],['q800'],[],[],['q7278'],[]
Q22806,[],[],[],[],[],[]
Q893745,[],[],[],[],['q30634609'],[]
Q473851,[],['q55'],['q9899'],[],"['q4989906', 'q453097', 'q575759', 'q51845395']",['q916333']
Q484054,[],['q884'],[],[],"['q17431399', 'q33506']",[]
Q559560,[],['q217'],['q21197'],[],"['q153562', 'q41176']",['q106378374']
Q6974707,[],['q30'],[],[],['q11483816'],[]
Q3336962,[],['q145'],[],[],[],[]
Q667618,[],['q188712'],[],[],"['q1156854', 'q43229']",[]
Q1194951,[],[],[],[],[],[]
Q620085,[],['q30'],[],[],['q82821'],[]
Q80719,[],['q30'],[],[],['q7278'],[]
Q3176665,[],[],[],[],['q1756157'],[]
Q1969722,[],[],[],[],['q12909644'],[]
Q615851,[],[],[],[],['q3305213'],[]
Q51628,[],[],[],[],"['q14136353', 'q856663', 'q34581', 'q1406161', 'q13418847']",[]
Q62581,[],[],[],[],['q5'],[]
Q2920737,[],[],[],[],[],[]
Q1349255,[],[],[],[],[],[]
Q29524,[],[],[],[],[],[]
Q1971724,[],[],[],[],[],[]
Q56001,[],[],[],[],['q7777573'],[]
Q16761700,[],[],[],[],[],[]
Q13548323,[],[],[],[],['q167270'],[]
Q3250126,[],['q30'],['q61'],[],"['q2008856', 'q7075', 'q166118', 'q33506']",[]
Q6982032,[],[],[],[],[],[]
Q857678,[],[],[],[],[],[]
Q936700,[],[],[],[],['q1156854'],[]
Q3413329,[],['q30'],[],[],[],[]
Q287414,[],[],[],[],[],[]
Q6988077,[],[],[],[],[],[]
Q1969642,[],['q30'],[],[],[],[]
Q127386405,[],['q30'],['q43196'],[],['q20687178'],[]
Q17015330,[],['q30'],['q36091'],[],[],[]
Q12063697,[],['q30'],[],[],[],[]
Q6988049,[],['q30'],['q23556'],[],[],[]
Q271035,[],[],[],[],[],[]
Q6988097,[],['q30'],[],[],[],[]
Q6988108,[],[],[],[],[],[]
Q6988112,[],['q30'],[],[],[],[]
Q6988184,[],['q668'],[],[],[],[]
Q31271043,[],[],['q1773'],[],[],[]
Q633,[],[],[],[],['q5'],[]
Q751806,[],[],[],[],['q23020667'],[]
Q527006,[],['q41'],[],['q11772'],"['q375011', 'q18608583']",[]
Q25302550,[],[],[],[],['q1826286'],[]
Q1982463,[],[],[],[],"['q7777573', 'q107357104']",[]
Q589655,[],[],[],[],"['q968159', 'q1292119', 'q1792644']",[]
Q14378,[],[],[],[],"['q968159', 'q1292119', 'q1792644']",[]
Q3271544,[],[],[],[],['q32880'],[]
Q6993336,[],[],[],[],['q2915955'],[]
Q162145,[],[],[],[],['q2915955'],[]
Q3347267,[],[],[],[],[],[]
Q3338432,[],[],[],[],['q1107679'],[]
Q16541,[],['q39'],['q834'],[],['q8502'],[]
Q29083,[],[],[],[],['q189819'],[]
Q504825,[],[],[],[],[],[]
Q5993999,[],[],[],[],[],[]
Q361792,[],['q55'],['q2680952'],[],"['q33506', 'q7075']",[]
Q3958,[],['q183'],"['q2902', 'q48089', 'q1477645']",[],"['q42744322', 'q253030', 'q134626', 'q515']",[]
Q335195,[],['q39'],[],[],"['q476028', 'q847017']",[]
Q683159,['q183'],[],[],[],['q41298'],[]
Q157316,[],['q183'],['q163966'],[],"['q33506', 'q24699794']",['q811165']
Q4363,[],['q183'],['q502710'],[],"['q123705', 'q116457956']",[]
Q6337803,[],[],[],[],['q28640'],[]
Q4152,[],['q183'],['q256547'],[],"['q16560', 'q23413', 'q751876', 'q570116', 'q33506']",['q17297633']
Q130563,['q30'],[],[],[],['q215380'],[]
Q7005447,[],['q145'],['q84'],[],"['q2085381', 'q200764']",[]
Q370968,[],['q219'],[],[],"['q3918', 'q1331793']",[]
Q16854073,['q30'],[],[],[],"['q1826286', 'q113688024']",[]
Q223153,[],['q41'],[],[],['q7278'],[]
Q4800,[],['q236'],[],[],['q7278'],[]
Q27474,[],['q30'],[],[],"['q4830453', 'q2085381']",[]
Q3338945,['q142'],[],[],[],"['q3001152', 'q201658']",[]
Q1980139,['q30'],[],[],[],"['q3326717', 'q223393']",[]
Q3100525,[],['q30'],[],[],['q12973014'],[]
Q79202,[],['q30'],[],[],"['q375336', 'q368290', 'q1762059']",[]
Q477544,[],[],[],[],['q110401222'],[]
Q525592,['q145'],['q145'],[],[],['q41298'],[]
Q7016488,[],['q16'],[],[],['q82821'],[]
Q7011765,[],['q408'],[],[],['q618779'],[]
Q940573,['q30'],[],[],[],"['q477544', 'q7578130', 'q35277']",[]
Q735901,['q30'],[],[],[],"['q32880', 'q49773']",[]
Q1425198,[],[],[],[],['q223393'],[]
Q370625,[],['q30'],['q1384'],[],['q740752'],[]
Q2929068,[],['q30'],['q3045956'],[],['q12973014'],[]
Q110269344,[],['q664'],[],[],['q4164871'],[]
Q1983398,[],['q30'],[],[],['q12973014'],[]
Q10336568,[],['q30'],[],[],['q618779'],[]
Q192283,[],[],[],[],[],[]
Q1684600,[],[],[],[],['q21114848'],[]
Q536265,[],['q145'],[],[],['q18608583'],[]
Q2965829,[],[],[],[],['q9174'],[]
Q8312,[],[],[],[],['q5'],[]
Q65334,[],[],[],[],['q5'],[]
Q208993,[],[],[],[],['q5'],[]
Q106694,[],[],[],[],['q5'],[]
Q65610,[],[],[],[],['q5'],[]
Q619,[],[],[],[],['q5'],[]
Q86269,[],[],[],[],['q5'],[]
Q1169843,[],[],[],[],['q5'],[]
Q1989911,[],['q17'],[],[],"['q4830453', 'q12973014']",[]
Q71333,[],[],[],[],['q5'],[]
Q1451417,[],['q55'],[],[],['q618779'],[]
Q373261,[],[],[],[],['q5'],[]
Q579924,[],[],[],[],"['q454967', 'q2571972', 'q7748']",[]
Q1425399,[],[],[],[],['q868557'],[]
Q130790,['q17'],[],[],[],['q215380'],[]
Q80968,[],[],[],[],['q117850'],[]
Q201487,[],['q17'],[],[],"['q1331793', 'q1762059']",[]
Q380407,[],[],[],[],['q5'],[]
Q43718,[],[],[],[],['q5'],[]
Q64014,[],[],[],[],['q5'],[]
Q157506,['q156199'],[],[],[],"['q234460', 'q49848', 'q13418847']",[]
Q773717,[],['q17'],[],[],"['q18127', 'q4830453']",[]
Q16910883,['q668'],[],[],[],['q98399252'],[]
Q12696,[],[],[],[],['q5'],[]
Q2723432,[],[],[],[],['q5'],[]
Q477001,[],['q183'],[],[],['q18127'],[]
Q112035,['q34'],[],[],[],['q215380'],[]
Q1994410,[],[],[],[],[],[]
Q7042750,['q30'],[],[],[],[],[]
Q1994450,[],[],[],[],[],[]
Q2479680,[],[],[],[],"['q1826286', 'q3001185']",[]
Q7466,[],['q30'],['q62'],[],"['q1969642', 'q123705', 'q54050']",[]
Q37922,[],['q34'],[],[],['q378427'],[]
Q185514,[],[],[],[],"['q23847174', 'q4984257', 'q2915955']",[]
Q85789331,['q30'],[],[],[],"['q71631512', 'q571']",[]
Q181861,"['q30', 'q145', 'q408', 'q17']",[],[],[],['q188451'],[]
Q47227,['q55'],[],[],[],['q215380'],[]
Q25048059,[],[],[],[],"['q11862829', 'q1047113', 'q2267705']",[]
Q7882536,[],[],[],[],"['q2135465', 'q23847174']",[]
Q13023682,[],[],[],[],['q595523'],[]
Q7048984,[],[],[],[],['q5891'],[]
Q6508891,[],[],[],[],[],[]
Q76611,[],[],[],[],['q2915955'],[]
Q638703,[],[],[],[],[],[]
Q370725,[],['q55'],[],[],['q740752'],[]
Q3282509,[],[],[],[],[],[]
Q1788409,[],[],[],[],['q32880'],[]
Q7050713,['q30'],[],[],[],['q431289'],[]
Q67417,[],['q39'],['q65963837'],[],"['q685309', 'q123705']",[]
Q2665914,[],['q145'],[],[],"['q7188', 'q35798']",[]
Q1156826,[],[],[],[],['q16521'],[]
Q190238,[],['q20'],[],[],"['q4830453', 'q270791', 'q1126006', 'q11396960']",[]
Q16868438,[],[],[],[],['q82821'],[]
Q3345174,[],['q142'],['q245546'],[],"['q2085381', 'q200764']",[]
Q254890,['q234963'],[],[],[],"['q188451', 'q107356781', 'q968159']",[]
Q2005755,[],[],[],[],['q223393'],[]
Q472808,[],[],[],[],"['q4263830', 'q19610271']",[]
Q6625963,[],[],[],[],['q28640'],[]
Q7065448,[],"['q145', 'q27', 'q183', 'q40', 'q38', 'q39', 'q29']",[],[],"['q7406919', 'q63241860', 'q15265344', 'q3902101']",[]
Q472699,[],['q30'],"['q61', 'q1456']",[],"['q2245405', 'q13418847']",[]
Q26664,[],['q145'],['q1410'],[],['q811979'],[]
Q3867860,[],['q38'],['q1897'],[],['q1007870'],[]
Q7070214,[],[],[],[],[],[]
Q7070211,[],[],[],[],['q28640'],[]
Q2005616,[],"['q145', 'q25']",[],[],['q97460675'],[]
Q7070632,['q90'],[],[],[],[],[]
Q125666,[],[],[],[],['q5'],[]
Q21045181,"['q971', 'q974']",[],[],[],"['q11410', 'q349']",[]
Q19339,[],['q30'],[],[],['q378427'],[]
Q157082,[],[],[],[],"['q321839', 'q47461344', 'q13418847', 'q1219188']",[]
Q528008,['q215'],[],[],[],['q6460735'],[]
Q4540507,[],[],[],[],"['q82821', 'q132241']",[]
Q1232446,[],['q183'],[],[],[],[]
Q17119677,[],[],[],[],['q3516833'],[]
Q4329488,['q212'],['q212'],['q1899'],[],"['q11033', 'q1110794', 'q19967801', 'q1331793', 'q7094076', 'q1153191']",[]
Q7075402,[],[],[],[],[],[]
Q1499591,[],[],[],[],[],[]
Q19384767,[],[],[],[],['q500834'],[]
Q17118835,[],[],[],[],['q10675206'],[]
Q3175,[],['q142'],['q3354'],[],"['q1143046', 'q839954', 'q21752084', 'q811979']","['q10387684', 'q10387684', 'q10387684', 'q10387684', 'q10387684']"
Q552,[],"['q36', 'q213', 'q183']","['q1208', 'q54171', 'q54150', 'q54181', 'q54157', 'q54188', 'q193307', 'q190550']",[],"['q4022', 'q573344']",[]
Q2628487,[],"['q34266', 'q15180', 'q212']",[],[],"['q4830453', 'q375336', 'q6881511']",[]
Q63630,[],[],[],[],['q5'],[]
Q3880901,['q16'],[],[],[],['q9174'],[]
Q7078598,[],[],[],[],[],[]
Q157658,[],[],[],[],['q16521'],[]
Q213070,[],[],[],[],['q1478437'],[]
Q2501058,[],['q30'],[],[],['q968159'],[]
Q946596,[],[],[],[],"['q106839123', 'q334166']",[]
Q1977220,[],[],[],[],"['q1914636', 'q31629']",[]
